idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.40171480971497975,0.1988301632524084,0.2780445165007285,0.9305865418325804,0.0682788146933957,0.11430947628446857,-1.4691452824479685,0.9183116987416322,1.5934280687438251
1,0.40171480971497975,0.1988300070024084,0.2780445165007285,0.9305861678319389,0.06827817711905215,0.11431015017904131,-1.4691453494491484,0.9183113291708705,1.5934280672480818
2,0.40171480971497975,0.1988295382524084,0.2780445165007285,0.9305850458277609,0.06827626439728984,0.11431217185938573,-1.4691455504515158,0.9183102204566083,1.593428062758119
3,0.40171480971497975,0.1988287570024084,0.2780445165007285,0.9305831758132861,0.06827307653191994,0.11431554131537988,-1.4691458854515569,0.918308372592915,1.5934280552657452
4,0.40171480971497975,0.19882766325240842,0.2780445165007285,0.9305805577772472,0.06826861352928937,0.11432025853015432,-1.4691463544434127,0.9183057855699073,1.5934280447573026
5,0.40171480971497975,0.1988262570024084,0.2780445165007285,0.9305771917038697,0.06826287539828613,0.11432632348009213,-1.4691469574188818,0.9183024593737468,1.5934280312136733
6,0.40171480971497975,0.1988245382524084,0.2780445165007285,0.9305730775728716,0.0682558621503393,0.11433373613482867,-1.4691476943674204,0.9182983939866416,1.593428014610278
7,0.40171480971497975,0.19882250700240842,0.2780445165007285,0.9305682153594639,0.06824757379941548,0.1143424964572518,-1.4691485652761398,0.9182935893868452,1.5934279949170738
8,0.40171480971497975,0.1988201632524084,0.2780445165007285,0.9305626050343491,0.0682380103620206,0.11435260440350316,-1.4691495701298083,0.918288045548657,1.5934279720985556
9,0.40171480971497975,0.1988175070024084,0.2780445165007285,0.9305562465637219,0.06822717185719984,0.11436405992297703,-1.4691507089108493,0.9182817624424201,1.5934279461137553
10,0.40171480971497975,0.1988145382524084,0.2780445165007285,0.9305491399092681,0.06821505830653951,0.11437686295832156,-1.469151981599344,0.9182747400345233,1.593427916916246
11,0.40171480971497975,0.1988112570024084,0.2780445165007285,0.9305412850281646,0.06820166973416164,0.11439101344543927,-1.4691533881730263,0.9182669782873978,1.593427884454134
12,0.40171480971497975,0.1988076632524084,0.2780445165007285,0.9305326818730782,0.06818700616673112,0.11440651131348673,-1.4691549286072887,0.9182584771595188,1.5934278486700681
13,0.40171480971497975,0.1988037570024084,0.2780445165007285,0.9305233303921661,0.06817106763344949,0.1144233564848758,-1.4691566028751768,0.9182492366054037,1.5934278095012324
14,0.40171480971497975,0.1987995382524084,0.2780445165007285,0.9305132305290741,0.06815385416605757,0.11444154887527401,-1.4691584109473907,0.9182392565756118,1.5934277668793497
