J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0.6129750088639895,-0.2991993197162725,0.42118057593520797,-1.4522674086453289,0.61450936221527,1.4722140296737802
0.6129864891819675,-0.2991918235146257,0.42117491816980696,-1.452270465589129,0.6145204616288902,1.4722194975394558
0.6130210521524435,-0.2991694087956476,0.4211580301613331,-1.4522797716829585,0.6145538741213786,1.4722360402085768
0.613078682091135,-0.29913206604232595,0.4211299009526564,-1.4522953094571782,0.6146095850109115,1.4722636397356017
0.61315936331376,-0.2990797857376489,0.42109051958664706,-1.4523170614421492,0.614687579615665,1.4723022781749893
0.6132630801360361,-0.2990125583646042,0.42103987510617513,-1.4523450101682327,0.6147878432538156,1.4723519375811978
0.6133898168736812,-0.29893037440617987,0.4209779565541107,-1.4523791381657891,0.6149103612435396,1.472412600008686
0.6135395578424166,-0.2988332243453655,0.42090475297332647,-1.4524194279651887,0.6150551189030168,1.472484247511921
0.6137122916661099,-0.298721101259014,0.42082025642263865,-1.4524658668098176,0.615222105587702,1.4725668670034868
0.6139080058597778,-0.29859399756898564,0.42072445818072796,-1.4525184407833551,0.6154113096111206,1.472660444189965
0.6141266813796611,-0.29845190172216,0.42061734494283964,-1.4525771286844704,0.6156227131461554,1.47276495729055
0.6143682969466878,-0.2982948008173571,0.4204989018400807,-1.4526419068571534,0.6158562962714065,1.4728803819960632
0.6146328290482006,-0.29812268060903896,0.4203691124397937,-1.452712749203799,0.6161120369722226,1.4730066914801934
0.6149202519398738,-0.29793552551139724,0.4202279587459694,-1.4527896271996101,0.6163899111418537,1.473143856411862
0.6152305376478229,-0.29773331860282426,0.4200754211996973,-1.4528725099083002,0.6166898925827268,1.473291844968692
0.6155636559709114,-0.29751604163076617,0.41991147867965395,-1.4529613639990788,0.6170119530078515,1.473450622851562
0.6159195744832555,-0.29728367501695824,0.41973610850262966,-1.4530561537648976,0.6173560620423566,1.473620153300226
0.6162982585369307,-0.2970361978630375,0.419549286424091,-1.4531568411419342,0.6177221872251641,1.4738003971099731
0.6166996712648845,-0.29677358795653425,0.4193509866387818,-1.453263385730295,0.6181102940108048,1.4739913126493065
0.6171237735840587,-0.296495821777238,0.4191411817813593,-1.4533757448159046,0.6185203457713808,1.4741928558786157
0.6175705241987235,-0.29620287450393656,0.4189198429270665,-1.4534938733935683,0.6189523037986807,1.4744049803698156
0.6180398796040311,-0.2958947200215264,0.41868693959244085,-1.4536177241911619,0.6194061273064515,1.4746276373269214
0.6185317940897875,-0.29557133092849114,0.41844243973605677,-1.4537472476949422,0.6198817734328353,1.4748607756075378
0.6190462197444535,-0.2952326785447458,0.41818630975930315,-1.45388239217593,0.6203791972429757,1.4751043417452223
0.6195831064593741,-0.29487873291984457,0.4179185145071953,-1.4540231037173486,0.6208983517318001,1.4753582799727027
0.6201424019332439,-0.2945094628415487,0.4176390172692189,-1.4541693262430757,0.6214391878269856,1.475622532245906
0.6207240516768124,-0.2941248358447519,0.41734777978020743,-1.4543210015470858,0.6220016543921145,1.4758970382687724
