idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.3010370751033872,0.10107301150972395,0.27029190603135866,1.1315870974468734,-0.6421277291952898,0.680486613854498,-1.3663434715612717,1.1453962959241923,1.4077710669932195
1,0.3010370751033872,0.10107551150972395,0.27029190603135866,1.131596324639621,-0.642114901778772,0.6804802788865925,-1.3663468460193267,1.1454040061302866,1.4077801014286913
2,0.3010370751033872,0.10108301150972394,0.27029190603135866,1.1316240040433054,-0.6420764193751785,0.6804612731989653,-1.366356968107681,1.145427134901845,1.4078072032099134
3,0.3010370751033872,0.10109551150972394,0.27029190603135866,1.1316701291354352,-0.6420122815226548,0.6804295944399492,-1.3663738339697595,1.145465676699701,1.407852367761815
4,0.3010370751033872,0.10111301150972395,0.27029190603135866,1.131734689049148,-0.6419224874523368,0.6803852386903106,-1.3663974371807976,1.1455196222952773,1.4079155874609737
5,0.3010370751033872,0.10113551150972394,0.27029190603135866,1.1318176685791368,-0.641807036089685,0.6803282004635672,-1.366427768752128,1.145588958775631,1.4079968516381558
6,0.3010370751033872,0.10116301150972395,0.27029190603135866,1.131919048189945,-0.6416659260563513,0.6802584727064325,-1.3664648171371743,1.1456736695505112,1.4080961465818709
7,0.3010370751033872,0.10119551150972395,0.27029190603135866,1.1320388040266127,-0.6414991556725829,0.6801760467993876,-1.3665085682391447,1.145773734361423,1.4082134555429264
8,0.3010370751033872,0.10123301150972394,0.27029190603135866,1.1321769079276736,-0.6413067229601443,0.6800809125573793,-1.3665590054204173,1.1458891292926905,1.408348758739989
9,0.3010370751033872,0.10127551150972394,0.27029190603135866,1.1323333274404828,-0.6410886256457751,0.6799730582306448,-1.366616109513601,1.146019826784509,1.4085020333661296
10,0.3010370751033872,0.10132301150972395,0.27029190603135866,1.1325080258388676,-0.6408448611651574,0.6798524705056629,-1.3666798588342672,1.146165795647972,1.4086732535963606
11,0.3010370751033872,0.10137551150972395,0.27029190603135866,1.1327009621430797,-0.6405754266674135,0.6797191345062307,-1.3667502291953257,1.1463270010820685,1.4088623905961342
12,0.3010370751033872,0.10143301150972395,0.27029190603135866,1.1329120911420352,-0.6402803190201078,0.6795730337946666,-1.3668271939230356,1.146503404692626,1.4090694125308054
13,0.3010370751033872,0.10149551150972395,0.27029190603135866,1.1331413634178178,-0.6399595348147584,0.6794141503731391,-1.3669107238746288,1.1466949645131899,1.4092942845760412
14,0.3010370751033872,0.10156301150972395,0.27029190603135866,1.133388725372425,-0.639613070372854,0.6792424646851197,-1.3670007874575227,1.146901635027819,1.4095369689291584
15,0.3010370751033872,0.10163551150972394,0.27029190603135866,1.1336541192567342,-0.6392409217523616,0.679057955616961,-1.3670973506501052,1.14712336719578,1.4097974248213785
16,0.3010370751033872,0.10171301150972395,0.27029190603135866,1.1339374832016569,-0.6388430847547295,0.6788606004995993,-1.367200377024056,1.147360108478114,1.4100756085309778
17,0.3010370751033872,0.10179551150972395,0.27029190603135866,1.1342387512514587,-0.6384195549323697,0.6786503751103811,-1.3673098277681888,1.1476118028660605,1.4103714733973178
18,0.3010370751033872,0.10188301150972395,0.27029190603135866,1.1345578533992107,-0.6379703275966122,0.6784272536750119,-1.3674256617137797,1.1478783909113088,1.41068496983574
19,0.3010370751033872,0.10197551150972395,0.27029190603135866,1.134894715624341,-0.6374953978261324,0.6781912088696298,-1.3675478353613495,1.1481598097580539,1.4110160453532898
20,0.3010370751033872,0.10207301150972395,0.27029190603135866,1.1352492599322528,-0.6369947604758308,0.6779422118229987,-1.3676763029088754,1.1484559931768283,1.411364644565267
21,0.3010370751033872,0.10217551150972395,0.27029190603135866,1.1356214043959725,-0.636468410186164,0.6776802321188253,-1.3678110162813897,1.1487668716000827,1.4117307092125668
22,0.3010370751033872,0.10228301150972395,0.27029190603135866,1.1360110631997902,-0.6359163413929165,0.6774052377981964,-1.367951925161938,1.1490923721594855,1.4121141781797921
23,0.3010370751033872,0.10239551150972395,0.27029190603135866,1.1364181466848533,-0.6353385483373981,0.677117195362135,-1.368098977023856,1.149432418724906,1.4125149875141125
24,0.3010370751033872,0.10251301150972394,0.27029190603135866,1.136842561396671,-0.6347350250770649,0.6768160697742786,-1.3682521171643283,1.1497869319450542,1.4129330704448446
25,0.3010370751033872,0.10263551150972394,0.27029190603135866,1.137284210134491,-0.6341057654965447,0.6765018244636738,-1.3684112887391915,1.1501558292897403,1.4133683574037292
26,0.3010370751033872,0.10276301150972394,0.27029190603135866,1.137742992002497,-0.6334507633190642,0.6761744213276899,-1.3685764327989385,1.1505390250937158,1.413820776045871
27,0.3010370751033872,0.10289551150972395,0.27029190603135866,1.1382188024627902,-0.6327700121182569,0.6758338207350489,-1.3687474883258852,1.150936430602068,1.4142902512713251
28,0.3010370751033872,0.10303301150972395,0.27029190603135866,1.138711533390098,-0.6320635053303478,0.675479981528973,-1.368924392272457,1.1513479540171165,1.414776705247294
29,0.3010370751033872,0.10317551150972396,0.27029190603135866,1.1392210731281716,-0.6313312362666972,0.6751128610304444,-1.369107079600548,1.1517735005467882,1.4152800574309072
30,0.3010370751033872,0.10332301150972395,0.27029190603135866,1.139747306547813,-0.6305731981266969,0.6747324150415827,-1.369295483321914,1.152212972454419,1.4158002245925565
31,0.3010370751033872,0.10347551150972395,0.27029190603135866,1.1402901151064875,-0.6297893840109947,0.6743385978491312,-1.36948953453955,1.152666269109946,1.4163371208397595
32,0.3010370751033872,0.10363301150972395,0.27029190603135866,1.140849376909465,-0.6289797869350497,0.6739313622280593,-1.3696891624900065,1.1531332870424476,1.4168906576415128
33,0.3010370751033872,0.10379551150972395,0.27029190603135866,1.1414249667724397,-0.6281443998429892,0.6735106594452723,-1.3698942945866013,1.153613919993988,1.4174607438531164
34,0.3010370751033872,0.10396301150972395,0.27029190603135866,1.142016756285571,-0.6272832156217638,0.6730764392634323,-1.370104856463474,1.1541080589747217,1.4180472857414301
35,0.3010370751033872,0.10413551150972394,0.27029190603135866,1.1426246138788922,-0.6263962271155794,0.6726286499448867,-1.3703207720204407,1.154615592319212,1.4186501870105377
36,0.3010370751033872,0.10431301150972395,0.27029190603135866,1.1432484048890306,-0.6254834271405967,0.6721672382557026,-1.370541963468598,1.1551364057439222,1.4192693488277806
37,0.3010370751033872,0.10449551150972396,0.27029190603135866,1.1438879916271796,-0.6245448084998806,0.6716921494698092,-1.3707683513766267,1.1556703824058254,1.4199046698501425
38,0.3010370751033872,0.10468301150972395,0.27029190603135866,1.1445432334482677,-0.6235803639985873,0.6712033273732404,-1.3709998547177487,1.1562174029620949,1.4205560462509368
39,0.3010370751033872,0.10487551150972395,0.27029190603135866,1.1452139868212632,-0.6225900864593656,0.6707007142684832,-1.371236390917287,1.1567773456308152,1.421223371746789
40,0.3010370751033872,0.10507301150972395,0.27029190603135866,1.1459001054005578,-0.6215739687379687,0.6701842509789241,-1.3714778759007789,1.1573500862526807,1.4219065376248627
41,0.3010370751033872,0.10527551150972395,0.27029190603135866,1.146601440098366,-0.6205320037390512,0.6696538768533965,-1.3717242241425942,1.1579354983536163,1.4226054327703133
42,0.3010370751033872,0.10548301150972395,0.27029190603135866,1.1473178391580832,-0.6194641844321427,0.6691095297708245,-1.3719753487150068,1.158533453208284,1.4233199436939283
43,0.3010370751033872,0.10569551150972395,0.27029190603135866,1.148049148228539,-0.6183705038677711,0.668551146144962,-1.3722311613376765,1.159143819904415,1.4240499545599408
44,0.3010370751033872,0.10591301150972396,0.27029190603135866,1.1487952104390873,-0.6172509551937351,0.6679786609292263,-1.372491572427482,1.159766465407926,1.4247953472139678
45,0.3010370751033872,0.10613551150972396,0.27029190603135866,1.1495558664754673,-0.616105531671491,0.6673920076216222,-1.3727564911486687,1.1604012546287605,1.4255560012110617
46,0.3010370751033872,0.10636301150972395,0.27029190603135866,1.15033095465638,-0.6149342266926561,0.6667911182697575,-1.3730258254632501,1.1610480504874099,1.426331793843834
47,0.3010370751033872,0.10659551150972396,0.27029190603135866,1.1511203110107129,-0.6137370337955965,0.6661759234759436,-1.3732994821816251,1.1617067139820607,1.427122600170632
48,0.3010370751033872,0.10683301150972395,0.27029190603135866,1.1519237693553537,-0.6125139466820899,0.6655463524023842,-1.3735773670133593,1.1623771042563167,1.4279282930437402
49,0.3010370751033872,0.10707551150972396,0.27029190603135866,1.1527411613735312,-0.6112649592340476,0.664902332776445,-1.3738593846180802,1.1630590786674442,1.4287487431375743
50,0.3010370751033872,0.10732301150972395,0.27029190603135866,1.15357231669362,-0.6099900655302735,0.6642437908960047,-1.3741454386564476,1.163752492855089,1.4295838189768502
51,0.3010370751033872,0.10757551150972396,0.27029190603135866,1.154417062968351,-0.6086892598632483,0.6635706516348853,-1.3744354318411454,1.1644572008104153,1.4304333869646981
