J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
1.1315871588586195,-0.6421277334250017,0.6804866362323811,-1.3663435077717752,1.1453963480759637,1.4077711102799213
1.1315962982387469,-0.6421148999476727,0.6804802692916804,-1.366346830441701,1.1454039837100867,1.407780082842424
1.1316239507117667,-0.6420764156991681,0.6804612537710383,-1.366356936659184,1.1454270896118626,1.4078071656236575
1.1316700860163849,-0.6420122785640436,0.6804295787055125,-1.3663738085547212,1.1454656400825185,1.4078523373490193
1.1317346738913077,-0.6419224864268548,0.6803852331301605,-1.3663974282588103,1.1455196094232822,1.4079155767439075
1.1318176840752407,-0.6418070371721575,0.6803282060800403,-1.366427777901948,1.1455889719353807,1.4079968625337203
1.1319190863068906,-0.6416659286845071,0.6802584865902095,-1.366464839614632,1.1456737019200414,1.4080961734438553
1.1320388503249696,-0.6414991588484631,0.6801760636957297,-1.3665085955273677,1.1457737736784983,1.4082134881997186
1.1321769540357411,-0.6413067260931868,0.6800809294434552,-1.3665590325714838,1.1458891684477055,1.4083487913156556
1.132333373333421,-0.6410886287303997,0.6799730751050939,-1.3666161365097338,1.1460198657562746,1.4085020658502079
1.1325080714920344,-0.6408448641958352,0.6798524873671274,-1.3666798856578781,1.1461658344154564,1.4086732859785172
1.1327010075320536,-0.6405754296386701,0.6797191513533564,-1.3667502558290365,1.1463270396244136,1.4088624228661804
1.1329121362426369,-0.6402803219265287,0.6795730506261033,-1.3668272203496992,1.1465034429891654,1.4090694446787115
1.1331414082061326,-0.6399595376509962,0.6794141671875404,-1.3669107500773485,1.1466950025434666,1.4092943165919503
1.1333887698248246,-0.6396130731336317,0.6792424814811441,-1.3670008134196734,1.1469016727716026,1.409537000803399
1.1336541633498967,-0.6392409244324805,0.6790579723932719,-1.3670973763553507,1.1471234046330832,1.4097974565444764
1.1339375269125882,-0.6388430873490727,0.6788606172548656,-1.3672004024563682,1.147360145589209,1.4100756400936696
1.134238794557513,-0.6384195574359068,0.6786503918432774,-1.3673098529118672,1.1476118396314963,1.4103715047905636
1.13455789627811,-0.6379703300044063,0.6784272703842192,-1.3674256865534664,1.147878427311927,1.4106850010507315
1.1348947580541948,-0.6374954001333437,0.6781912255538358,-1.3675478598820476,1.1481598457750033,1.4110160763814634
1.1352493018915768,-0.6369947626777217,0.6779422284808982,-1.3676763270959647,1.1484560287915824,1.4113646753983138
1.1356214458637073,-0.6364684122781044,0.6776802487491207,-1.3678110401206416,1.1487669067944528,1.4117307398424412
1.1360111041553187,-0.6359163433703876,0.6774052543995981,-1.3679519486395308,1.149092406915636,1.4121142085987213
1.1364181871080183,-0.6353385501959975,0.6771172119333619,-1.3680990001263884,1.149432453025369,1.4125150177146046
1.1368426012677917,-0.6347350268125107,0.6768160863140589,-1.3682521398788325,1.149786965772743,1.4129331004196972
1.137284249434379,-0.634105767104681,0.676501840970745,-1.368411311053146,1.1501558626279629,1.413368387146034
1.1377430307124723,-0.6334507647958636,0.6761744378007994,-1.3685764547002788,1.1505390579261883,1.4138208055490225
1.1382188405646954,-0.6327700134598252,0.6758338371729553,-1.3687475098030157,1.1509364629129255,1.4142902805290256
1.138711570866313,-0.6320635065329276,0.6754799979304453,-1.3689244133142595,1.1513479857909275,1.4147767342535589
1.139221109961627,-0.6313312373266727,0.6751128773942637,-1.369107100196392,1.1517735317685645,1.415280086180068
1.1397473427220022,-0.6305731990405956,0.674732431366542,-1.3692955034616643,1.152213003109627,1.4158002530792664
1.14029015060548,-0.6297893847754932,0.6743386141340365,-1.3694895542135737,1.1526662991845174,1.4163371490589944
1.1408494117179167,-0.6289797875469755,0.6739313784717302,-1.3696891816891805,1.1531333165227897,1.4168906855885743
1.141425000875604,-0.6281444002993243,0.6735106756465424,-1.369894313302317,1.1536139488669928,1.417460771523634
1.1420167896693092,-0.627283215919647,0.6730764554211497,-1.3701048746876425,1.1541080872277742,1.418047313131363
1.1426246465296817,-0.6263962272523098,0.6726286660579146,-1.3703207897454968,1.1546156199402002,1.4186502141161714
1.143248436793974,-0.6254834271136366,0.6721672543229207,-1.3705419806875032,1.155136432721243,1.419269375645731
1.1438880227740118,-0.6245448083068582,0.6716921654901133,-1.3707683680828713,1.155670408728394,1.4199046963773505
1.1445432638253634,-0.6235803636372977,0.6712033433455442,-1.370999870905353,1.1562174286193478,1.4205560724846702
1.1452140164176425,-0.6225900859277743,0.6707007301917182,-1.3712364065808025,1.156777370612721,1.4212233976846385
1.1459001342058919,-0.6215739680342136,0.6701842668520407,-1.3714778910352874,1.157350110549742,1.4219065632647385
1.1466014681029804,-0.6205320028614446,0.6696538926753646,-1.371724238743707,1.1579355219568748,1.4226054581104415
1.1473178663529637,-0.6194641833791715,0.6691095455406342,-1.371975362778863,1.1585334761093262,1.4233199687328488
1.1480491746053332,-0.6183705026381008,0.6685511618616246,-1.3722311748609402,1.1591438420953755,1.4240499792965
1.1487952359901066,-0.6172509537862082,0.6679786765917751,-1.3724915854073392,1.1597664868814888,1.4247953716473156
1.1495558911936892,-0.6161055300851315,0.6673920232291133,-1.3727565035828229,1.160401275378163,1.4255560253406445
1.1503309785354476,-0.6149342249266687,0.6667911338212704,-1.3730258373499171,1.1610480705064445,1.4263318176693873
1.1511203340449359,-0.6137370318493677,0.6661759389705827,-1.3732994935195286,1.1617067332650755,1.4271226236921764
1.1519237915397065,-0.6125139445551894,0.6655463678392789,-1.3735773778017237,1.1623771227982158,1.4279283162615715
1.1527411827036513,-0.611264956926228,0.6649023481547509,-1.3738593948566247,1.1630590964636878,1.4287487660522578
1.153572337165807,-0.6099900630414715,0.6642438062149051,-1.3741454483453777,1.163752509901693,1.429583841589212
1.1544170825795614,-0.6086892571935847,0.663570666893591,-1.3744354409811455,1.1644572171039491,1.4304334092758175
1.1552752447022059,-0.607362533905698,0.6628828536461082,-1.374729274580079,1.165173070483195,1.4312973334218975
1.1561466474747655,-0.6060098879481859,0.6621802885147836,-1.375026850112223,1.1658999209430154,1.4321754762716532
1.1570311131020528,-0.6046313143554158,0.6614628921346208,-1.3753280677523174,1.1666376179479265,1.43306769803147
1.157928462132878,-0.6032268084424535,0.6607305837390175,-1.375632826930442,1.1673860095936839,1.433973856897585
1.1588385135403636,-0.6017963658217037,0.6599832811655467,-1.3759410263824732,1.1681449426777482,1.4348938090835857
1.1597610848022968,-0.6003399824194737,0.6592209008618003,-1.3762525642003003,1.168914262769868,1.4358274088477172
1.1606959919814681,-0.5988576544924383,0.6584433578912916,-1.3765673378817758,1.1696938142827278,1.4367745085199928
1.1616430498059307,-0.5973493786439927,0.6576505659394134,-1.3768852443803459,1.1704834405426077,1.4377349585290715
1.1626020717491319,-0.5958151518404742,0.656842437319448,-1.3772061801543332,1.1712829838600103,1.4387086074288997
1.1635728701098527,-0.594254971427237,0.656018882978627,-1.3775300412158322,1.172092285600206,1.4396953019250955
1.1645552560919041,-0.5926688351445637,0.6551798125042358,-1.3778567231791792,1.1729111862536443,1.4406948869010558
1.1655490398835266,-0.5910567411433949,0.6543251341297611,-1.3781861213089672,1.1737395255061907,1.4417072054437814
1.1665540307364342,-0.5894186880008628,0.6534547547410751,-1.3785181305675664,1.1745771423091371,1.4427320988693981
1.1675700370444555,-0.5877546747356108,0.6525685798826548,-1.3788526456621264,1.1754238749489443,1.4437694067483675
1.1685968664217197,-0.5860647008228841,0.6516665137638334,-1.3791895610910179,1.176279561116666,1.4448189669303704
1.1696343257803314,-0.5843487662093731,0.650748459265075,-1.3795287711896957,1.1771440379770177,1.4458806155688602
1.1706822214074952,-0.5826068713277973,0.6498143179442739,-1.3798701701759473,1.1780171422370402,1.4469541871452678
1.1717403590420299,-0.5808390171112083,0.6488639900430715,-1.3802136521945014,1.1788987102143205,1.448039514492857
1.1728085439502371,-0.5790452050070034,0.6478973744931863,-1.380559111360974,1.1797885779047248,1.449136428820219
1.1738865810010695,-0.577225436990628,0.6469143689227533,-1.3809064418051213,1.1806865810496077,1.4502447597344015
1.1749742747405598,-0.575379715578955,0.6459148696626681,-1.38125553771338,1.1815925552024509,1.4513643352636636
1.176071429465466,-0.5735080438433253,0.6448987717529301,-1.3816062933706745,1.1825063357949046,1.4524949818798578
1.1771778492960903,-0.5716104254222356,0.6438659689489808,-1.3819586032014677,1.1834277582021797,1.4536365245204286
1.1782933382482328,-0.5696868645336559,0.6428163537280325,-1.382312361810032,1.1843566578077687,1.4547887866100293
1.179417700304242,-0.5677373659869667,0.6417498172953797,-1.3826674640199335,1.185292870067451,1.4559515900817543
1.180550739483121,-0.5657619351944978,0.6406662495906923,-1.3830238049126997,1.1862362305725516,1.4571247553979843
1.1816922599096586,-0.563760578182658,0.6395655392942804,-1.3833812798656653,1.1871865751124233,1.4583081015708448
1.182842065882547,-0.5617333016026388,0.6384475738333286,-1.383739784588974,1.1881437397361152,1.4595014461822804
1.1839999619414563,-0.5596801127406822,0.6373122393880929,-1.3840992151617293,1.189107560813202,1.4607046054037418
1.1851657529330297,-0.5576010195278972,0.636159420898053,-1.384459468067277,1.1900778750937435,1.4619173940154928
1.1863392440757767,-0.5554960305496119,0.6349890020680166,-1.3848204402276145,1.1910545197673477,1.4631396254255358
