idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.39907084746978194,0.20055313595509536,0.2790866149820101,0.9459300956962674,0.0698131700797644,0.11430947628446857,-1.475282703993444,0.936723963378056,1.5688783825619272
1,0.39907084746978194,0.20055063595509537,0.2790866149820101,0.9459242427723832,0.0698028533642816,0.11432039383906824,-1.475283811866238,0.9367181783103442,1.568878443824371
2,0.39907084746978194,0.20054313595509535,0.2790866149820101,0.9459066834307892,0.06977190353268448,0.11435314563775435,-1.4752871351987848,0.9367008226061044,1.5688786269152053
3,0.39907084746978194,0.20053063595509535,0.2790866149820101,0.9458774159615476,0.06972032152950902,0.11440772908528767,-1.4752926731335245,0.936671894761884,1.5688789297449586
4,0.39907084746978194,0.20051313595509535,0.2790866149820101,0.9458364375143793,0.06964810892891116,0.1144841398566051,-1.4753004242409982,0.9366313922714714,1.568879348831241
5,0.39907084746978194,0.20049063595509536,0.2790866149820101,0.9457837440980906,0.06955526793455391,0.11458237189732251,-1.475310386519554,0.9365793116252102,1.5688798792988277
6,0.39907084746978194,0.20046313595509535,0.2790866149820101,0.94571933057977,0.06944180137945377,0.1147024174244381,-1.4753225573949384,0.9365156483090369,1.5688805148797815
7,0.39907084746978194,0.20043063595509536,0.2790866149820101,0.9456431906837552,0.06930771272579328,0.11484426692723462,-1.475336933719776,0.9364403968032458,1.5688812479136185
8,0.39907084746978194,0.20039313595509536,0.2790866149820101,0.9455553169903697,0.06915300606467589,0.11500790916838276,-1.4753535117729202,0.9363535505809775,1.5688820693474914
9,0.39907084746978194,0.20035063595509536,0.2790866149820101,0.9454557009344287,0.0689776861158542,0.11519333118523992,-1.4753722872586976,0.9362551021064335,1.5688829687364214
10,0.39907084746978194,0.20030313595509536,0.2790866149820101,0.9453443328035155,0.06878175822740662,0.11540051829134726,-1.4753932553060223,0.9361450428328145,1.5688839342435492
11,0.39907084746978194,0.20025063595509535,0.2790866149820101,0.9452212017360251,0.06856522837538748,0.11562945407812192,-1.475416410467402,0.9360233631999841,1.5688849526404338
12,0.39907084746978194,0.20019313595509536,0.2790866149820101,0.9450862957189763,0.06832810316343085,0.11588012041674185,-1.4754417467178154,0.9358900526318552,1.5688860093073702
13,0.39907084746978194,0.20013063595509537,0.2790866149820101,0.944939601585592,0.06807038982231983,0.11615249746022387,-1.4754692574534698,0.9357450995335006,1.5688870882337378
14,0.39907084746978194,0.20006313595509537,0.2790866149820101,0.9447811050126456,0.06779209620952642,0.11644656364569134,-1.4754989354904395,0.9355884912879887,1.5688881720183856
15,0.39907084746978194,0.19999063595509536,0.2790866149820101,0.9446107905175749,0.06749323080871505,0.1167622956968286,-1.4755307730631773,0.93542021425294,1.5688892418700369
16,0.39907084746978194,0.19991313595509536,0.2790866149820101,0.9444286414553601,0.06717380272922036,0.11709966862652245,-1.4755647618229046,0.9352402537568066,1.5688902776077283
17,0.39907084746978194,0.19983063595509537,0.2790866149820101,0.9442346400151674,0.06683382170549113,0.1174586557396855,-1.475600892835871,0.9350485940948752,1.5688912576612637
18,0.39907084746978194,0.19974313595509535,0.2790866149820101,0.9440287672167559,0.06647329809651303,0.11783922863626113,-1.4756391565814895,0.9348452185249901,1.568892159071699
