J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
1.332587663808764,-0.029919940946456593,-0.15957292656101243,-1.3065036183878607,1.400099294179088,1.1791521398349882
1.3325904167528024,-0.029907744242016497,-0.15958482770057864,-1.3065043069685447,1.4001018269576928,1.1791531455008701
1.3325987165761732,-0.029871195685431146,-0.15962040304295347,-1.306506399008017,1.4001094410184585,1.1791562593266536
1.3326125579964174,-0.02981028995764801,-0.159679669003006,-1.306509891117332,1.400122134323288,1.1791614688854328
1.3326319357310765,-0.029725021739614565,-0.15976264199560544,-1.306514779907545,1.4001399048340848,1.1791687617503022
1.3326568444976916,-0.02961538571227829,-0.15986933843562087,-1.30652106198971,1.4001627505127523,1.1791781254943556
1.3326872790138038,-0.029481376556586655,-0.1599997747379214,-1.3065287339748826,1.4001906693211938,1.1791895476906877
1.3327232339969628,-0.02932298895348731,-0.16015396731737705,-1.3065377924741242,1.400223659221321,1.1792030159123992
1.3327647056018508,-0.029140219068743832,-0.16033192802948548,-1.306548235020429,1.4002617187174105,1.1792185211665205
1.3328116896218904,-0.02893306267116677,-0.1605336699346839,-1.306560058915077,1.4003048461850183,1.1792360535634954
1.332864179644785,-0.02870151329974756,-0.16075921296944476,-1.3065732600442876,1.4003530391515167,1.17925559801239
1.332922168511052,-0.028445563725727173,-0.1610085794302582,-1.3065878338149446,1.400406294860937,1.1792771376428457
1.332985648316413,-0.028165205950033054,-0.16128179397851342,-1.3066037751561397,1.4004646102764866,1.179300653803726
1.3330546104144316,-0.027860431200436554,-0.16157888364590944,-1.306621078520867,1.400527982083324,1.1793261260616077
1.3331290454193927,-0.027531229928427447,-0.1618998778404013,-1.3066397378878793,1.4005964066915984,1.1793535321991215
1.3332089432094283,-0.02717759180580244,-0.16224480835268637,-1.3066597467636984,1.4006698802397501,1.179382848213135
1.3332942929298814,-0.026799505720963738,-0.16261370936323727,-1.30668109818478,1.4007483985980702,1.1794140483127764
1.3333850829969105,-0.026396959774924168,-0.1630066174498875,-1.3067037847198324,1.4008319573725203,1.1794471049172959
1.333481301101331,-0.025969941277014266,-0.16342357159597684,-1.3067277984722845,1.40092055190881,1.1794819886537597
1.3335829342126881,-0.025518436740286754,-0.16386461319906392,-1.3067531310829064,1.4010141772967337,1.1795186683545764
1.3336899685835668,-0.025042431876613678,-0.16432978608021456,-1.3067797737325766,1.4011128283747627,1.1795571110548448
1.3338023897541262,-0.024541911591471045,-0.16481913649387353,-1.3068077171451948,1.401216499734892,1.1795972819895288
1.3339201825568643,-0.024016859978405053,-0.16533271313832953,-1.306836951590741,1.4013251857277447,1.1796391445904444
1.334043331121603,-0.02346726031317439,-0.16587056716678336,-1.3068674668884732,1.4014388804679256,1.17968266048306
1.3341718188806986,-0.022893095047562123,-0.16643275219902862,-1.3068992524102698,1.401557577839632,1.1797277894831057
1.3343056285744643,-0.022294345802850713,-0.16701932433375705,-1.3069322970841064,1.4016812715025124,1.1797744895929807
1.3344447422568124,-0.021670993362953,-0.16763034216149914,-1.30696658939767,1.4018099548977743,1.1798227169979576
1.3345891413011044,-0.021023017667191998,-0.1682658667782126,-1.3070021174021045,1.4019436212545457,1.1798724260621758
1.33473880640621,-0.020350397802721923,-0.16892596179953176,-1.3070388687158898,1.4020822635964794,1.1799235693244183
1.3348937176027704,-0.019653111996581672,-0.1696106933756909,-1.3070768305288467,1.4022258747486052,1.1799760974936644
1.3350538542596604,-0.018931137607373097,-0.17032013020713588,-1.3071159896062685,1.4023744473444297,1.1800299594444108
1.3352191950906505,-0.018184451116554694,-0.17105434356083932,-1.3071563322931756,1.4025279738332765,1.1800851022117564
1.3353897181612577,-0.01741302811934125,-0.17181340728733493,-1.307197844518689,1.4026864464878712,1.1801414709862392
1.335565400895788,-0.01661684331519994,-0.1725973978384865,-1.3072405118005235,1.402849857412169,1.1801990091084216
1.335746220084562,-0.01579587049793263,-0.1734063942860102,-1.3072843192495933,1.4030181985494188,1.180257658063209
1.3359321518913223,-0.014950082545333575,-0.17424047834076734,-1.3073292515747292,1.4031914616904715,1.1803173574739036
1.336123171860816,-0.01407945140841134,-0.17509973437284607,-1.3073752930875067,1.4033696384823247,1.1803780450959727
1.3363192549265501,-0.01318394810016339,-0.17598424943245308,-1.307422427707175,1.4035527204369012,1.180439656810527
1.3365203754187127,-0.012263542683891033,-0.17689411327163437,-1.3074706389656943,1.4037406989400685,1.1805021266175042
1.3367265070722594,-0.011318204261042322,-0.17782941836684762,-1.307519910012865,1.4039335652608906,1.1805653866285355
1.336937623035157,-0.01034790095856953,-0.17879025994240835,-1.3075702236215612,1.4041313105611128,1.1806293670594963
1.3371536958767813,-0.009352599915787303,-0.1797767359948333,-1.3076215621930483,1.4043339259048835,1.1806939962227216
1.3373746975964622,-0.008332267270717317,-0.18078894731810577,-1.3076739077623962,1.4045414022687028,1.1807592005188778
1.3376005996321765,-0.007286868145904788,-0.18182699752988812,-1.3077272420039756,1.404753730551609,1.1808249044284786
1.3378313728693771,-0.006216366633689544,-0.18289099309870893,-1.3077815462370377,1.4049709015855885,1.1808910305030305
1.3380669876499593,-0.005120725780919009,-0.18398104337215146,-1.307836801431372,1.405192906146224,1.1809574993557994
1.3383074137813544,-0.0039999075730826564,-0.18509726060607393,-1.307892988213041,1.4054197349635664,1.1810242296521756
1.3385526205457485,-0.002853872917851643,-0.18623975999489079,-1.3079500868701877,1.4056513787332383,1.1810911380996338
1.338802576709425,-0.001682581628006065,-0.1874086597029471,-1.308008077358908,1.4058878281277671,1.1811581394372643
1.339057250532215,-0.00048599240373008173,-0.1886040808970193,-1.3080669393091942,1.4061290738081473,1.1812251464248642
1.3393166097770632,0.0007359371857452474,-0.1898261477799762,-1.3081266520309336,1.4063751064356302,1.181292069831573
1.3395806217196944,0.0019832507211712275,-0.19107498762563632,-1.308187194519971,1.4066259166837438,1.181358818424033
1.3398492531583832,0.003255992953004713,-0.19235073081485957,-1.3082485454642205,1.406881495250544,1.1814252989540588
1.3401224704238137,0.004554209821847389,-0.19365351087291074,-1.3083106832498335,1.4071418328710927,1.181491416145799
1.340400239389032,0.005877948479624937,-0.1949834645081378,-1.3083735859674075,1.4074069203301693,1.1815570726823679
1.340682525479481,0.007227257311529504,-0.1963407316520053,-1.3084372314182438,1.407676748475212,1.1816221691919293
1.340969293683114,0.0086021859587514,-0.1977254555005285,-1.3085015971206442,1.4079513082294914,1.1816866042332157
1.3412605085605822,0.010002785342025599,-0.19913778255715375,-1.3085666603162411,1.4082305906055226,1.181750274280453
1.3415561342554918,0.011429107686021154,-0.20057786267713396,-1.3086323979763632,1.408514586718705,1.181813073707678
1.341856134504721,0.012881206544600341,-0.20204584911344844,-1.30869878680843,1.4088032878012071,1.1818748947724171
1.3421604726488006,0.01435913682697976,-0.20354189856432073,-1.3087658032623715,1.4090966852160844,1.1819356275987114
1.3424691116423422,0.015862954824822088,-0.20506617122238813,-1.3088334235370678,1.4093947704716432,1.1819951601594543
1.3427820140645172,0.017392718240291205,-0.20661883082558075,-1.3089016235868118,1.4096975352360466,1.1820533782580198
1.3430991421295793,0.018948486215104983,-0.20820004470976955,-1.3089703791277814,1.4100049713521663,1.182110165509157
1.3434204576974218,0.02053031936061961,-0.20980998386324545,-1.3090396656445267,1.410317070852689,1.1821654033191167
1.3437459222841706,0.022138279788982574,-0.21144882298309445,-1.3091094583964624,1.4106338259754703,1.1822189708649833
1.3440754970728022,0.02377243114539212,-0.21311674053353757,-1.3091797324243668,1.4109552291791516,1.1822707450731846
1.3444091429237879,0.02543283864150246,-0.21481391880630488,-1.309250462556879,1.4112812731590372,1.1823206005971418
1.3447468203857509,0.027119569090017052,-0.2165405439831195,-1.3093216234169942,1.411611950863236,1.1823684097940288
1.3450884897061408,0.028832690940511767,-0.21829680620036787,-1.3093931894285546,1.411947255509079,1.1824140427006067
1.3454341108419126,0.030572274316534136,-0.22008289961603764,-1.3094651348227275,1.4122871805998105,1.1824573670080971
1.3457836434702122,0.03233839105402515,-0.22189902247900778,-1.3095374336444718,1.412631719941563,1.1824982480360542
1.3461370469990568,0.03413111474111248,-0.2237453772007797,-1.3096100597589895,1.4129808676606257,1.1825365487051962
1.3464942805780107,0.035950520759327455,-0.22562217042974125,-1.309682986858154,1.413334618221004,1.182572129509158
1.3468553031088508,0.03779668632629844,-0.2275296131280613,-1.3097561884669195,1.4136929664422886,1.1826048484851184
1.3472200732562143,0.03966969053997686,-0.22946792065131597,-1.3098296379497008,1.4140559075178323,1.182634561183256
1.34758854945823,0.04156961442445489,-0.23143731283095212,-1.3099033085167249,1.4144234370332525,1.1826611206349888
1.3479606899371195,0.043496540977436146,-0.23343801405970066,-1.30997717323035,1.4147955509852606,1.182684377319948
1.3483364527097745,0.04545055521942275,-0.23547025338005417,-1.310051205011349,1.4151722458008353,1.1827041791316295
1.3487157955982987,0.04743174424468715,-0.23753426457593235,-1.3101253766451513,1.4155535183567434,1.182720371341676
1.3490986762405117,0.04944019727409826,-0.23963028626766275,-1.3101996607880477,1.4159393659994273,1.1827327965627281
1.349485052100411,0.05147600570987548,-0.24175856201041013,-1.3102740299733449,1.4163297865652624,1.1827412947097824
1.3498748804785896,0.05353926319234871,-0.24391934039619578,-1.310348456617475,1.4167247784012096,1.1827457029600013
1.350268118522603,0.05563006565880379,-0.2461128751596543,-1.310422913026053,1.4171243403858638,1.1827458557109036
1.3506647232372806,0.05774851140450029,-0.24833942528768158,-1.3104973713998804,1.4175284719509205,1.1827415845368674
1.3510646514949816,0.059894701145948775,-0.25059925513313785,-1.310571803840892,1.4179371731030765,1.1827327181438776
1.3514678600457886,0.06206873808654162,-0.25289263453277455,-1.3106461823580433,1.4183504444463806,1.1827190823224343
1.351874305527635,0.06427072798463575,-0.2552198389295668,-1.3107204788731346,1.4187682872050476,1.1827004998985524
1.3522839444763655,0.06650077922419075,-0.25758114949963623,-1.3107946652265698,1.4191907032467626,1.1826767906827618
1.3526967333357212,0.06875900288806876,-0.2599768532839659,-1.3108687131830496,1.4196176951064918,1.1826477714170223
1.3531126284672526,0.07104551283411176,-0.2624072433251129,-1.3109425944371895,1.4200492660108177,1.1826132557194624
1.3535315861601493,0.07336042577411529,-0.26487261880913776,-1.311016280619069,1.4204854199028287,1.1825730540268449
1.3539535626409906,0.07570386135582352,-0.2673732852129831,-1.3110897432997024,1.420926161467582,1.1825269735346546
1.3543785140834086,0.0780759422480798,-0.26990955445754206,-1.3111629539964307,1.4213714961581687,1.1824748181347051
1.3548063966176627,0.0804767942292703,-0.2724817450666728,-1.3112358841782328,1.4218214302224057,1.182416388350147
1.355237166340123,0.08290654627920896,-0.2750901823324294,-1.311308505270956,1.4222759707301837,1.1823514812677627
1.3556707793226588,0.08536533067461784,-0.2777351984867912,-1.311380788662454,1.4227351256015073,1.1822798904674188
1.3561071916219285,0.0878532830883656,-0.2804171328801921,-1.3114527057076413,1.4231989036352508,1.1822014059485473
1.356546359288573,0.09037054269263761,-0.2831363321671641,-1.3115242277334558,1.4236673145386725,1.1821158140535102
1.3569882383763,0.09291725226621764,-0.2858931504994294,-1.3115953260437254,1.4241403689577188,1.1820228973877098
1.3574327849508707,0.09549355830607337,-0.28868794972679324,-1.311665971923941,1.424618078508161,1.1819224347362765
1.3578799550989724,0.098099611143449,-0.29152109960620914,-1.3117361366459295,1.425100455807605,1.1818142009771821
1.3583297049369853,0.10073556506467789,-0.29439297801941045,-1.311805791472426,1.4255875145084156,1.1816979669905974
1.3587819906196346,0.10340157843694166,-0.29730397119952384,-1.3118749076615446,1.4260792693316062,1.1815734995643108
1.3592367683485298,0.10609781383921604,-0.30025447396710425,-1.3119434564711403,1.42657573610174,1.1814405612950192
1.3596939943805864,0.1088244381986547,-0.3032448899760585,-1.3120114091630652,1.4270769317828993,1.181298910485277
1.360153625036331,0.11158162293268184,-0.30627563196994967,-1.3120787370073124,1.4275828745157728,1.1811483010358939
1.3606156167080854,0.1143695440970757,-0.3093471220492057,-1.312145411286049,1.4280935836559294,1.1809884823335453
1.3610799258680273,0.11718838254034514,-0.3124597919497864,-1.3122114032975303,1.428609079813333,1.1808191991333523
1.3615465090761307,0.12003832406471901,-0.3156140833338966,-1.3122766843598992,1.4291293848931699,1.1806401914361726
1.3620153229879786,0.12291955959408657,-0.3188104480933703,-1.3123412258148623,1.4296545221380632,1.1804511943603253
1.3624863243624508,0.12583228534924962,-0.3220493486663873,-1.3124049990312447,1.430184516171742,1.1802519380074585
1.3629594700692826,0.12877670303086908,-0.32533125836822774,-1.3124679754084179,1.4307193930442579,1.1800421473222502
1.363434717096496,0.13175302001051253,-0.3286566617368122,-1.3125301263795985,1.431259180278826,1.1798215419456084
1.363912022557698,0.13476144953023422,-0.3320260548938242,-1.3125914234150162,1.4318039069203836,1.1795898360610213
1.364391343699251,0.1378022109111511,-0.3354399459222632,-1.312651838024948,1.432353603585975,1.1793467382336882
1.3648726379073084,0.14087552977150058,-0.33889885526133007,-1.3127113417626137,1.4329083025170504,1.1790919512420206
1.365355862714716,0.14398163825470817,-0.3424033161196081,-1.3127699062269313,1.4334680376338067,1.1788251719011058
1.365840975807783,0.14712077526801745,-0.34595387490756496,-1.31282750306513,1.4340328445916766,1.1785460908776648
1.3663279350329143,0.1502931867322796,-0.34955109169047127,-1.3128841039752133,1.4346027608401055,1.1782543924960307
1.3668166984031096,0.15349912584353864,-0.3531955406629051,-1.312939680708275,1.4351778256837424,1.1779497545346302
1.3673072241043267,0.15673885334708765,-0.3568878106460906,-1.312994205070658,1.4357580803461947,1.1776318480124157
1.3677994705017047,0.1600126378247251,-0.36062850560940907,-1.3130476489259568,1.4363435680365058,1.1773003369646604
1.368293396145656,0.16332075599598536,-0.3644182452175092,-1.3130999841968558,1.4369343340185161,1.1769548782074835
1.3687889597778162,0.1666634930341763,-0.36825766540455007,-1.3131511828668032,1.4375304256832933,1.176595121090434
1.3692861203368585,0.17004114289811467,-0.37214741897721504,-1.3132012169815122,1.4381318926248152,1.1762207072364084
1.3697848369641705,0.17345400868051433,-0.37608817624825724,-1.3132500586502842,1.4387387867191213,1.1758312702681244
1.3702850690093933,0.1769024029740538,-0.3800806257024641,-1.3132976800471567,1.4393511622071455,1.1754264355203219
1.370786776035822,0.18038664825622427,-0.38412547469706854,-1.3133440534118552,1.4399690757814716,1.1750058197367936
1.3712899178256703,0.18390707729414257,-0.3882234501987871,-1.313389151050561,1.4405925866772658,1.1745690307512893
