idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.3011988114970159,0.2031567414954149,0.35602329519726555,1.3325876530611653,-0.029919930034201236,-0.15957296018233294,-1.3065036114928972,1.4000992900613873,1.1791521144242936
1,0.3011988114970159,0.2031592414954149,0.35602329519726555,1.332590421367664,-0.029907748909427045,-0.15958481330911514,-1.3065043099291656,1.4001018287316016,1.1791531563862858
2,0.3011988114970159,0.20316674149541492,0.35602329519726555,1.3325987259084444,-0.02987120515664321,-0.15962037385914798,-1.306506404995003,1.4001094445952023,1.1791562813853982
3,0.3011988114970159,0.20317924149541491,0.35602329519726555,1.3326125655474883,-0.02981029764033094,-0.15967964534174053,-1.3065098959615884,1.4001221372111965,1.179161486760971
4,0.3011988114970159,0.20319674149541492,0.35602329519726555,1.3326319383918546,-0.029725024467518235,-0.15976263360658668,-1.3065147816144924,1.4001399058450392,1.1791687680783378
5,0.3011988114970159,0.2032192414954149,0.35602329519726555,1.3326568417923144,-0.02961538298711286,-0.15986934684503287,-1.3065210602540867,1.4001627494692968,1.1791781191284803
6,0.3011988114970159,0.2032467414954149,0.35602329519726555,1.3326872723442382,-0.02948136978897109,-0.1599997955918572,-1.306528729696116,1.400190666764577,1.1791895319275358
7,0.3011988114970159,0.2032792414954149,0.35602329519726555,1.3327232258887372,-0.029322980702701784,-0.16015399272755385,-1.3065377872724342,1.4002236561207235,1.1792029967161706
8,0.3011988114970159,0.2033167414954149,0.35602329519726555,1.3327646975140541,-0.029140210796193777,-0.1603319534811363,-1.3065482298318998,1.400261715638275,1.1792185019588066
9,0.3011988114970159,0.2033592414954149,0.35602329519726555,1.3328116815572089,-0.028933054373880385,-0.16053369543345272,-1.3065600537414366,1.4003048431301905,1.1792360343427064
10,0.3011988114970159,0.2034067414954149,0.35602329519726555,1.3328641716058904,-0.028701504974727232,-0.16075923852101795,-1.3065732548872528,1.4003530361238359,1.179255578776913
