J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0.6175780431454665,-0.3145428542841117,0.37514989205495086,-1.4461299518155593,0.6191123985212408,1.4783514149259447
0.6175787791250451,-0.3145423917356428,0.3751495500133252,-1.446130203040039,0.6191131124756664,1.4783517782162885
0.6175809875672005,-0.3145410043895298,0.3751485242231198,-1.4461309573352308,0.6191152548019784,1.478352868696287
0.6175846684072699,-0.3145386922073248,0.37514681464134886,-1.446132214621248,0.6191188254407027,1.4783546862876986
0.6175898215805903,-0.31453545515057973,0.3751444212250266,-1.4461339748182036,0.6191238243323657,1.478357230912282
0.6175964470224989,-0.31453129318084666,0.37514134393116716,-1.4461362378462106,0.6191302514174931,1.4783605024917958
0.6176045446683331,-0.3145262062596776,0.3751375827167847,-1.4461390036253823,0.6191381066366112,1.4783645009479986
0.6176141144534335,-0.3145201943486263,0.37513313753889566,-1.4461422720758403,0.6191473899302493,1.478369226202658
0.6176251563309417,-0.3145132574198273,0.3751280083663523,-1.44614604313966,0.6191581012553108,1.4783746781990443
0.6176376702493946,-0.3145053954426799,0.3751221951649435,-1.446150316753263,0.6191702405644626,1.47838085687489
0.6176516561302736,-0.3144966083704982,0.37511569788247234,-1.446155092819648,0.6191838077854861,1.4783877621351902
0.6176671138858237,-0.3144868961511063,0.37510851646060117,-1.4461603712304116,0.6191988028376677,1.478395393873774
0.6176840434190545,-0.31447625872683965,0.37510065083485156,-1.4461661518657558,0.6192152256317983,1.4784037519733075
0.6177024446237401,-0.31446469603454563,0.37509210093460515,-1.44617243459449,0.6192330760701731,1.4784128363052973
0.6177223173844206,-0.31445220800558504,0.37508286668310253,-1.4461792192740366,0.6192523540465928,1.4784226467300947
0.617743661576402,-0.3144387945658329,0.3750729479974443,-1.4461865057504357,0.6192730594463631,1.4784331830969009
0.6177664770657568,-0.31442445563568006,0.3750623447885907,-1.4461942938583516,0.6192951921462955,1.4784444452437717
0.6177907637093252,-0.31440919113003446,0.37505105696136193,-1.4462025834210777,0.6193187520147073,1.4784564329976222
0.6178165213547153,-0.3143930009583226,0.3750390844144379,-1.4462113742505434,0.6193437389114222,1.4784691461742325
0.6178437498403047,-0.3143758850244912,0.375026427040359,-1.446220666147321,0.6193701526877702,1.4784825845782552
0.6178724489952405,-0.31435784322700844,0.3750130847255254,-1.446230458900633,0.6193979931865887,1.4784967480032198
0.6179026186394407,-0.3143388754588664,0.3749990573501978,-1.4462407522883596,0.6194272602422224,1.4785116362315405
0.6179342585835953,-0.31431898160758237,0.37498434478849724,-1.4462515460770464,0.6194579536805233,1.4785272490345234
0.6179673686291667,-0.31429816155520107,0.3749689469084053,-1.4462628400219137,0.6194900733188523,1.478543586172373
0.6180019485683914,-0.31427641517829663,0.37495286357176455,-1.4462746338668642,0.6195236189660788,1.4785606473942017
0.6180379981842806,-0.31425374234797465,0.37493609463427824,-1.4462869273444927,0.6195585904225815,1.4785784324380353
0.6180755172506222,-0.3142301429298746,0.3749186399455104,-1.4462997201760974,0.6195949874802489,1.4785969410308248
0.6181145055319808,-0.31420561678417186,0.37490049934888675,-1.4463130120716872,0.6196328099224796,1.478616172888453
0.6181549627836999,-0.3141801637655806,0.37488167268169403,-1.4463268027299934,0.6196720575241832,1.4786361277157438
0.6181968887519029,-0.3141537837233557,0.37486215977508064,-1.446341091838482,0.6197127300517808,1.4786568052064735
0.6182402831734943,-0.31412647650129577,0.3748419604540567,-1.446355879073363,0.6197548272632056,1.4786782050433787
0.6182851457761618,-0.31409824193774605,0.3748210745374943,-1.4463711640996024,0.6197983489079033,1.478700326898168
0.6183314762783767,-0.3140690798656006,0.37479950183812755,-1.446386946570935,0.619843294726833,1.478723170431532
0.6183792743893963,-0.3140389901123057,0.37477724216255287,-1.446403226129877,0.6198896644524682,1.4787467352931547
0.618428539809265,-0.31400797249986245,0.3747542953112294,-1.4464200024077378,0.6199374578087966,1.4787710211217244
0.6184792722288165,-0.3139760268448303,0.37473066107847863,-1.4464372750246346,0.619986674511322,1.4787960275449459
0.6185314713296743,-0.31394315295832975,0.37470633925248564,-1.4464550435895052,0.6200373142670638,1.4788217541795516
0.618585136784255,-0.3139093506460462,0.3746813296152981,-1.4464733077001222,0.620089376774559,1.4788482006313157
0.6186402682557685,-0.3138746197082326,0.3746556319428274,-1.4464920669431072,0.6201428617238622,1.478875366495065
0.618696865398221,-0.3138389599397135,0.37462924600484865,-1.4465113208939473,0.6201977687965466,1.478903251354693
0.6187549278564165,-0.31380237112988835,0.37460217156500086,-1.446531069117008,0.6202540976657054,1.4789318547831731
0.6188144552659587,-0.31376485306273505,0.3745744083807869,-1.4465513111655501,0.6203118479959513,1.478961176342573
0.6188754472532527,-0.31372640551681397,0.3745459562035748,-1.4465720465817469,0.6203710194434194,1.4789912155840672
0.6189379034355076,-0.3136870282652715,0.3745168147785966,-1.4465932748966976,0.6204316116557663,1.4790219720479532
0.6190018234207382,-0.31364672107584424,0.37448698384494966,-1.446614995630447,0.6204936242721724,1.4790534452636661
0.6190672068077673,-0.31360548371086283,0.37445646313559666,-1.4466372082920014,0.6205570569233418,1.4790856347497918
0.6191340531862276,-0.31356331592725617,0.3744252523773656,-1.446659912379346,0.6206219092315044,1.4791185400140847
0.6192023621365645,-0.31352021747655556,0.3743933512909508,-1.4466831073794637,0.6206881808104159,1.479152160553483
0.6192721332300378,-0.31347618810489886,0.374360759590912,-1.4467067927683532,0.6207558712653598,1.4791864958541237
0.6193433660287251,-0.31343122755303526,0.37432747698567614,-1.4467309680110467,0.6208249801931478,1.4792215453913606
0.6194160600855221,-0.31338533555632947,0.37429350317753657,-1.446755632561631,0.6208955071821212,1.47925730862978
0.6194902149441475,-0.31333851184476647,0.3742588378626538,-1.446780785863265,0.6209674518121522,1.4792937850232182
0.6195658301391442,-0.31329075614295576,0.37422348073105566,-1.4468064273482009,0.6210408136546453,1.4793309740147782
0.619642905195882,-0.3132420681701369,0.37418743146663797,-1.4468325564378037,0.6211155922725374,1.47936887503685
0.6197214396305604,-0.31319244764018384,0.3741506897471645,-1.4468591725425726,0.6211917872203006,1.4794074875111252
0.6198014329502113,-0.3131418942616096,0.3741132552442675,-1.4468862750621607,0.621269398043942,1.4794468108486178
