idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.2770959171817846,0.15896186138733293,0.23092021142206023,1.297297479174686,-0.21557693178480664,0.2715809033872549,-1.0809533696967069,1.4031680008341256,1.4200459100841711
1,0.2770959171817846,0.15896201763733292,0.23092021142206023,1.2972976993084402,-0.21557617365631776,0.27158028195645617,-1.0809533952843957,1.4031681304625663,1.4200461372997188
2,0.2770959171817846,0.15896248638733293,0.23092021142206023,1.29729835970763,-0.21557389927070503,0.2715784176610845,-1.0809534720466274,1.4031685193474188,1.4200468189427875
3,0.2770959171817846,0.15896326763733293,0.23092021142206023,1.2972994603660366,-0.21557010862752612,0.2715753104922123,-1.0809535999808977,1.4031691674872735,1.4200479550026555
4,0.2770959171817846,0.15896436138733291,0.23092021142206023,1.297301001273296,-0.21556480172604564,0.27157096043496104,-1.0809537790830326,1.40317007487978,1.4200495454614532
5,0.2770959171817846,0.15896576763733292,0.23092021142206023,1.2973029824148985,-0.2155579785652333,0.27156536746849996,-1.0809540093471894,1.40317124152165,1.420051590294163
6,0.2770959171817846,0.15896748638733293,0.23092021142206023,1.2973054037721894,-0.2155496391437639,0.2715585315660466,-1.0809542907658556,1.4031726674086542,1.4200540894686204
7,0.2770959171817846,0.1589695176373329,0.23092021142206023,1.2973082653223698,-0.21553978346001834,0.27155045269486755,-1.0809546233298502,1.4031743525356253,1.4200570429455135
8,0.2770959171817846,0.15897186138733294,0.23092021142206023,1.2973115670384963,-0.21552841151208257,0.27154113081627634,-1.080955007028323,1.4031762968964576,1.420060450678383
9,0.2770959171817846,0.15897451763733292,0.23092021142206023,1.2973153088894822,-0.21551552329774903,0.2715305658856355,-1.0809554418487555,1.4031785004841073,1.4200643126136223
10,0.2770959171817846,0.15897748638733292,0.23092021142206023,1.297319490840098,-0.21550111881451395,0.27151875785235463,-1.0809559277769618,1.4031809632905927,1.420068628690479
11,0.2770959171817846,0.15898076763733293,0.23092021142206023,1.2973241128509725,-0.2154851980595791,0.27150570665989127,-1.0809564647970875,1.4031836853069963,1.4200733988410548
12,0.2770959171817846,0.15898436138733293,0.23092021142206023,1.2973291748785931,-0.21546776102985232,0.2714914122457505,-1.0809570528916113,1.4031866665234645,1.4200786229903053
13,0.2770959171817846,0.15898826763733293,0.23092021142206023,1.2973346768753076,-0.21544880772194563,0.27147587454148464,-1.080957692041345,1.4031899069292082,1.4200843010560407
14,0.2770959171817846,0.15899248638733293,0.23092021142206023,1.2973406187893242,-0.21542833813217577,0.2714590934726926,-1.0809583822254345,1.4031934065125047,1.4200904329489268
15,0.2770959171817846,0.15899701763733293,0.23092021142206023,1.297347000564714,-0.21540635225656457,0.27144106895902076,-1.0809591234213596,1.403197165260698,1.4200970185724853
16,0.2770959171817846,0.15900186138733294,0.23092021142206023,1.2973538221414116,-0.21538285009083857,0.2714218009141612,-1.0809599156049354,1.4032011831602007,1.420104057823094
17,0.2770959171817846,0.15900701763733294,0.23092021142206023,1.297361083455216,-0.215357831630429,0.2714012892458529,-1.0809607587503125,1.4032054601964943,1.4201115505899875
18,0.2770959171817846,0.15901248638733292,0.23092021142206023,1.297368784437793,-0.21533129687047037,0.27137953385588043,-1.080961652829978,1.4032099963541302,1.420119496755259
19,0.2770959171817846,0.15901826763733293,0.23092021142206023,1.2973769250166762,-0.2153032458058024,0.27135653464007375,-1.0809625978147555,1.4032147916167323,1.4201278961938593
20,0.2770959171817846,0.15902436138733292,0.23092021142206023,1.2973855051152687,-0.21527367843096767,0.2713322914883083,-1.0809635936738073,1.403219845966998,1.420136748773599
21,0.2770959171817846,0.15903076763733293,0.23092021142206023,1.297394524652845,-0.215242594740213,0.2713068042845038,-1.0809646403746345,1.4032251593866985,1.4201460543551483
22,0.2770959171817846,0.15903748638733292,0.23092021142206023,1.2974039835445532,-0.21520999472748903,0.2712800729066251,-1.0809657378830768,1.4032307318566823,1.4201558127920384
23,0.2770959171817846,0.15904451763733293,0.23092021142206023,1.2974138817014158,-0.21517587838644925,0.27125209722668064,-1.080966886163316,1.403236563356876,1.4201660239306624
24,0.2770959171817846,0.15905186138733293,0.23092021142206023,1.2974242190303331,-0.2151402457104501,0.2712228771107226,-1.0809680851778738,1.4032426538662846,1.4201766876102762
25,0.2770959171817846,0.15905951763733292,0.23092021142206023,1.2974349954340845,-0.21510309669255134,0.27119241241884623,-1.080969334887616,1.4032490033629965,1.4201878036629985
26,0.2770959171817846,0.15906748638733292,0.23092021142206023,1.2974462108113307,-0.21506443132551434,0.27116070300518896,-1.0809706352517512,1.4032556118241823,1.4201993719138142
27,0.2770959171817846,0.15907576763733292,0.23092021142206023,1.2974578650566169,-0.21502424960180422,0.2711277487179312,-1.0809719862278335,1.4032624792260993,1.4202113921805726
28,0.2770959171817846,0.15908436138733292,0.23092021142206023,1.2974699580603737,-0.21498255151358636,0.27109354939929436,-1.0809733877717622,1.403269605544091,1.4202238642739908
29,0.2770959171817846,0.15909326763733292,0.23092021142206023,1.297482489708921,-0.21493933705272905,0.27105810488554116,-1.0809748398377845,1.4032769907525913,1.4202367879976536
30,0.2770959171817846,0.15910248638733293,0.23092021142206023,1.2974954598844701,-0.21489460621080125,0.27102141500697446,-1.0809763423784957,1.4032846348251264,1.420250163148015
31,0.2770959171817846,0.15911201763733293,0.23092021142206023,1.2975088684651264,-0.21484835897907395,0.2709834795879378,-1.0809778953448408,1.4032925377343166,1.4202639895143998
32,0.2770959171817846,0.15912186138733292,0.23092021142206023,1.2975227153248916,-0.21480059534851836,0.27094429844681334,-1.080979498686116,1.4033006994518786,1.4202782668790037
33,0.2770959171817846,0.15913201763733292,0.23092021142206023,1.297537000333668,-0.21475131530980596,0.2709038713960224,-1.0809811523499702,1.4033091199486287,1.4202929950168968
34,0.2770959171817846,0.15914248638733292,0.23092021142206023,1.2975517233572595,-0.214700518853308,0.270862198242024,-1.0809828562824062,1.4033177991944843,1.4203081736960228
35,0.2770959171817846,0.15915326763733292,0.23092021142206023,1.2975668842573773,-0.21464820596909684,0.27081927878531475,-1.0809846104277818,1.4033267371584681,1.4203238026772014
36,0.2770959171817846,0.15916436138733292,0.23092021142206023,1.2975824828916398,-0.21459437664694292,0.27077511282042815,-1.0809864147288126,1.4033359338087086,1.4203398817141293
37,0.2770959171817846,0.15917576763733293,0.23092021142206023,1.297598519113579,-0.21453903087631598,0.27072970013593334,-1.0809882691265718,1.4033453891124457,1.4203564105533835
38,0.2770959171817846,0.15918748638733293,0.23092021142206023,1.2976149927726417,-0.2144821686463847,0.2706830405144349,-1.0809901735604934,1.4033551030360305,1.4203733889344192
39,0.2770959171817846,0.15919951763733292,0.23092021142206023,1.297631903714194,-0.2144237899460153,0.2706351337325721,-1.0809921279683732,1.403365075544931,1.4203908165895758
40,0.2770959171817846,0.15921186138733293,0.23092021142206023,1.2976492517795237,-0.21436389476377204,0.2705859795610175,-1.08099413228637,1.403375306603733,1.4204086932440745
41,0.2770959171817846,0.15922451763733292,0.23092021142206023,1.2976670368058458,-0.21430248308791722,0.2705355777644772,-1.0809961864490087,1.403385796176145,1.4204270186160226
42,0.2770959171817846,0.15923748638733293,0.23092021142206023,1.2976852586263048,-0.21423955490640934,0.27048392810168903,-1.0809982903891806,1.4033965442249998,1.420445792416414
43,0.2770959171817846,0.15925076763733292,0.23092021142206023,1.2977039170699782,-0.21417511020690316,0.2704310303254222,-1.081000444038146,1.4034075507122592,1.4204650143491315
44,0.2770959171817846,0.15926436138733294,0.23092021142206023,1.2977230119618821,-0.21410914897674926,0.27037688418247646,-1.0810026473255363,1.4034188155990162,1.4204846841109493
45,0.2770959171817846,0.15927826763733294,0.23092021142206023,1.297742543122973,-0.21404167120299533,0.2703214894136811,-1.0810049001793558,1.403430338845499,1.4205048013915316
46,0.2770959171817846,0.15929248638733293,0.23092021142206023,1.297762510370154,-0.21397267687238175,0.27026484575389403,-1.0810072025259827,1.4034421204110745,1.4205253658734396
47,0.2770959171817846,0.15930701763733293,0.23092021142206023,1.2977829135162773,-0.21390216597134515,0.27020695293200103,-1.0810095542901728,1.4034541602542516,1.4205463772321285
