J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
1.3893588023745762,0.2876916348734757,-0.24626403932270752,-1.0794190143106892,1.493694968589011,1.4507330179241789
1.389358704902475,0.28769078330357617,-0.24626298379461303,-1.0794190287009569,1.493694786488049,1.4507331521990876
1.3893584125538974,0.2876882283246465,-0.24625981648824527,-1.0794190718730945,1.4936942400294144,1.4507335554530916
1.3893579253201458,0.28768396997128065,-0.24625453749637247,-1.0794191438269323,1.4936933292331174,1.4507342276310469
1.3893572431925232,0.2876780082780724,-0.2462471469117628,-1.0794192445623008,1.4936920541191678,1.4507351686778087
1.3893563661623318,0.28767034327961544,-0.24623764482718452,-1.0794193740790303,1.4936904147075765,1.4507363785382326
1.3893552942208744,0.28766097501050375,-0.24622603133540588,-1.079419532376951,1.4936884110183533,1.4507378571571743
1.3893540273594616,0.2876499035053329,-0.24621230652919646,-1.0794197194558999,1.4936860430715178,1.4507396044794967
1.3893525655717776,0.28763712878917647,-0.24619647047578755,-1.079419935315743,1.4936833108815541,1.4507416204652253
1.389350908850908,0.28762265088957184,-0.24617852324901945,-1.0794201799563519,1.4936802144643997,1.4507439050704756
1.3893490571862919,0.28760646984852406,-0.24615846496153654,-1.0794204533775202,1.4936767538443514,1.4507464582282878
1.3893470105661243,0.28758858571297446,-0.24613629573922557,-1.079420755579017,1.4936729290485626,1.4507492798638273
1.389344768977358,0.28756899853479867,-0.24611201572121305,-1.0794210865605858,1.493668740107042,1.4507523698943863
1.3893423324057015,0.2875477083708043,-0.24608562505986115,-1.079421446321944,1.4936641870526528,1.4507557282293841
1.3893397008356208,0.28752471528272877,-0.24605712392076387,-1.0794218348627846,1.4936592699211109,1.4507593547703694
1.3893368742503365,0.2875000193372374,-0.24602651248274326,-1.079422252182773,1.4936539887509857,1.4507632494110223
1.3893338526318262,0.2874736206059201,-0.2459937909378442,-1.0794226982815491,1.493648343583696,1.4507674120371536
1.3893306359608222,0.2874455191652883,-0.24595895949133,-1.079423173158725,1.4936423344635124,1.4507718425267084
1.3893272242168124,0.2874157150967728,-0.2459220183616771,-1.0794236768138865,1.493635961437553,1.450776540749767
1.3893236173780397,0.2873842084867197,-0.24588296778056906,-1.079424209246591,1.4936292245557825,1.4507815065685472
1.3893198154215016,0.28735099942638703,-0.24584180799289124,-1.0794247704563682,1.4936221238710135,1.4507867398374055
1.3893158183229493,0.28731608801194175,-0.24579853925672407,-1.0794253604427189,1.4936146594389,1.4507922404028397
1.389311626056888,0.2872794743444551,-0.24575316184333695,-1.0794259792051144,1.4936068313179405,1.4507980081034917
1.389307238596577,0.28724115852989895,-0.24570567603718071,-1.079426626742997,1.493598639569473,1.4508040427701487
1.3893026559140274,0.2872011406791415,-0.24565608213588108,-1.0794273030557786,1.4935900842576744,1.4508103442257454
1.3892978779800038,0.2871594209079431,-0.24560438045023059,-1.0794280081428396,1.493581165449559,1.4508169122853687
1.3892929047640223,0.2871159993369511,-0.24555057130418068,-1.0794287420035298,1.493571883214976,1.4508237467562575
1.3892877362343512,0.28707087609169535,-0.2454946550348338,-1.0794295046371665,1.4935622376266076,1.4508308474378067
1.3892823723580094,0.28702405130258324,-0.24543663199243448,-1.0794302960430344,1.4935522287599654,1.4508382141215708
1.3892768131007662,0.2869755251048945,-0.2453765025403606,-1.079431116220385,1.4935418566933911,1.4508458465912661
1.389271058427142,0.28692529763877545,-0.24531426705511417,-1.079431965168435,1.4935311215080513,1.450853744622773
1.3892651083004046,0.28687336904923355,-0.24524992592631153,-1.0794328428863667,1.493520023287937,1.450861907984141
1.3892589626825738,0.28681973948613226,-0.24518347955667383,-1.0794337493733268,1.4935085621198594,1.45087033643559
1.3892526215344145,0.28676440910418394,-0.24511492836201637,-1.0794346846284255,1.4934967380934494,1.4508790297295149
1.3892460848154415,0.28670737806294444,-0.24504427277123847,-1.0794356486507355,1.493484551301152,1.4508879876104894
1.3892393524839157,0.28664864652680666,-0.24497151322631225,-1.0794366414392917,1.4934720018382281,1.4508972098152682
1.3892324244968444,0.2865882146649934,-0.24489665018227147,-1.0794376629930902,1.493459089802746,1.450906696072792
1.389225300809981,0.2865260826515515,-0.24481968410720037,-1.079438713311087,1.4934458152955832,1.4509164461041906
1.3892179813778236,0.28646225066534453,-0.24474061548222129,-1.0794397923921975,1.49343217842042,1.4509264596227878
1.3892104661536144,0.28639671889004537,-0.24465944480148274,-1.0794409002352947,1.49341817928374,1.4509367363341035
1.3892027550893395,0.28632948751412934,-0.24457617257214695,-1.0794420368392101,1.4934038179948224,1.4509472759358601
1.389194848135728,0.2862605567308662,-0.24449079931437698,-1.0794432022027307,1.4933890946657433,1.4509580781179852
1.3891867452422502,0.286189926738313,-0.24440332556132344,-1.0794443963245994,1.4933740094113692,1.450969142562617
1.3891784463571184,0.28611759773930595,-0.24431375185911125,-1.079445619203513,1.4933585623493548,1.4509804689441073
1.3891699514272848,0.2860435699414524,-0.24422207876682575,-1.079446870838121,1.4933427536001393,1.4509920569290273
1.3891612603984416,0.28596784355712224,-0.2441283068564986,-1.0794481512270262,1.4933265832869433,1.4510039061761728
1.3891523732150195,0.28589041880344,-0.24403243671309321,-1.0794494603687816,1.4933100515357642,1.4510160163365666
1.3891432898201863,0.28581129590227594,-0.2439344689344904,-1.0794507982618904,1.493293158475373,1.4510283870534657
1.389134010155848,0.2857304750802371,-0.24383440413147278,-1.079452164904804,1.493275904237311,1.4510410179623663
1.3891245341626457,0.28564795656865866,-0.2437322429277099,-1.079453560295922,1.493258288955884,1.4510539086910055
1.3891148617799558,0.28556374060359435,-0.24362798595974222,-1.0794549844335897,1.4932403127681613,1.4510670588593717
1.389104992945889,0.28547782742580735,-0.2435216338769654,-1.0794564373160975,1.4932219758139689,1.451080468079705
1.3890949275972886,0.2853902172807609,-0.24341318734161366,-1.07945791894168,1.4932032782358862,1.4510941359565062
1.3890846656697302,0.2853009104186083,-0.24330264702874344,-1.0794594293085136,1.493184220179243,1.4511080620865406
1.389074207097521,0.2852099070941827,-0.24319001362621634,-1.0794609684147163,1.493164801792113,1.4511222460588429
1.3890635518136978,0.2851172075669876,-0.2430752878346819,-1.0794625362583459,1.4931450232253118,1.4511366874547245
1.3890526997500263,0.2850228121011864,-0.24295847036756021,-1.0794641328373984,1.49312488463239,1.4511513858477785
1.3890416508370003,0.28492672096559196,-0.24283956195102385,-1.0794657581498073,1.4931043861696307,1.4511663408038853
1.3890304050038402,0.28482893443365553,-0.24271856332397987,-1.0794674121934413,1.4930835279960433,1.451181551881219
1.3890189621784923,0.2847294527834567,-0.24259547523805122,-1.0794690949661034,1.4930623102733604,1.4511970186302543
1.3890073222876274,0.2846282762976913,-0.2424702984575582,-1.0794708064655292,1.4930407331660318,1.4512127405937694
1.3889954852566395,0.28452540526366166,-0.24234303375949917,-1.0794725466893857,1.4930187968412194,1.4512287173068574
1.3889834510096457,0.2844208399732644,-0.24221368193353138,-1.07947431563527,1.4929965014687931,1.4512449482969276
1.388971219469482,0.28431458072297877,-0.24208224378195128,-1.0794761133007065,1.4929738472213265,1.4512614330837161
1.3889587905577063,0.2842066278138552,-0.24194872011967444,-1.079477939683147,1.4929508342740898,1.4512781711792886
1.388946164194594,0.2840969815515036,-0.24181311177421547,-1.0794797947799684,1.4929274628050455,1.4512951620880503
1.3889333402991377,0.2839856422460814,-0.24167541958566752,-1.0794816785884698,1.4929037329948438,1.4513124053067505
